total_words,french,english,arabic_script,tunisian_latin,technical_codes,tech_details,unknown,word_details,identified_tech_codes,average_confidence,ticket_id,title,confidence,confidence_bin,dominant_language
14,0,0,14,0,0,{},0,"[{'word': 'مشكل', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'الويفي', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'سلام', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'الويفي', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'عندي', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'ما', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'يخدمش', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'كيف', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'كيف', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'يقطع', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'كل', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'شوية', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'شنوة', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'الحل', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}]",{},100.0,54,مشكل الويفي,100.0,Excellente (95-100%),Arabe
15,15,0,0,0,0,{},0,"[{'word': 'Mot', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'de', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'passe', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'oublié', 'language': 'french', 'confidence': 85, 'is_technical': False}, {'word': ""J'ai"", 'language': 'french', 'confidence': 100, 'is_technical': False}, {'word': 'oublié', 'language': 'french', 'confidence': 85, 'is_technical': False}, {'word': 'mon', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'mot', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'de', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'passe', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'Windows', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'pouvez', 'language': 'french', 'confidence': 100, 'is_technical': False}, {'word': 'vous', 'language': 'french', 'confidence': 100, 'is_technical': False}, {'word': 'le', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'réinitialiser', 'language': 'french', 'confidence': 90, 'is_technical': False}]",{},91.33,117,Mot de passe oublié,91.33,Bonne (85-95%),Français
9,0,0,9,0,0,{},0,"[{'word': 'مشكل', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'الطابعة', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'الطابعة', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'ما', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'تطبعش', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'الورقة', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'تدخل', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'وتخرج', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'بيضاء', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}]",{},100.0,137,مشكل الطابعة,100.0,Excellente (95-100%),Arabe
13,11,1,0,0,0,{},1,"[{'word': 'Outlook', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'plantage', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'Mon', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'Outlook', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'plante', 'language': 'french', 'confidence': 60, 'is_technical': False, 'context_improved': True}, {'word': 'à', 'language': 'french', 'confidence': 100, 'is_technical': False}, {'word': 'chaque', 'language': 'french', 'confidence': 100, 'is_technical': False}, {'word': 'fois', 'language': 'french', 'confidence': 60, 'is_technical': False, 'context_improved': True}, {'word': 'que', 'language': 'french', 'confidence': 100, 'is_technical': False}, {'word': ""j'essaie"", 'language': 'unknown', 'confidence': 22, 'is_technical': False}, {'word': ""d'envoyer"", 'language': 'english', 'confidence': 70, 'is_technical': False}, {'word': 'un', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'mail', 'language': 'french', 'confidence': 90, 'is_technical': False}]",{},80.92,9,Outlook plantage,80.92,Moyenne (70-85%),Français
10,0,0,10,0,0,{},0,"[{'word': 'فايروس', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'فما', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'فايروس', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'في', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'الجهاز', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'كل', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'مرة', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'يطلعلي', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'نافذة', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'غريبة', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}]",{},100.0,28,فايروس,100.0,Excellente (95-100%),Arabe
15,11,0,0,0,1,{'ports': 1},3,"[{'word': 'Port', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'firewall', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': ""J'ai"", 'language': 'french', 'confidence': 100, 'is_technical': False}, {'word': 'besoin', 'language': 'unknown', 'confidence': 25, 'is_technical': False}, {'word': ""d'ouvrir"", 'language': 'unknown', 'confidence': 18, 'is_technical': False}, {'word': 'le', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'port', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': '443', 'language': 'tech_ports', 'confidence': 100, 'is_technical': True}, {'word': 'sur', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'mon', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'firewall', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'pour', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'accéder', 'language': 'french', 'confidence': 77, 'is_technical': False}, {'word': 'à', 'language': 'french', 'confidence': 100, 'is_technical': False}, {'word': ""l'API"", 'language': 'unknown', 'confidence': 18, 'is_technical': False}]",{'ports': ['port 443']},77.2,40,Port firewall,77.2,Moyenne (70-85%),Français
12,1,0,11,0,0,{},0,"[{'word': 'مشكل', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'الحاسوب', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'الحاسوب', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'متاعي', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'ما', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'عادش', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'يحب', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'يشعل', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'يعطيني', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'صوت', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'متاع', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'erreur', 'language': 'french', 'confidence': 90, 'is_technical': False}]",{},99.17,136,مشكل الحاسوب,99.17,Excellente (95-100%),Arabe
10,7,1,0,1,1,{'error_codes': 1},0,"[{'word': 'Outlook', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'mail', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'issue', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'Outlook', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'ma', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'yeb3athch', 'language': 'tunisian_latin', 'confidence': 140, 'is_technical': False}, {'word': 'les', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'mails', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'erreur', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': '0x800ccc0e', 'language': 'tech_error_codes', 'confidence': 100, 'is_technical': True}]","{'error_codes': ['0x800ccc0e'], 'hex_codes': ['0x800ccc0e'], 'memory_addresses': ['0x800ccc0e']}",97.0,147,Outlook mail issue,97.0,Excellente (95-100%),Français
10,2,4,0,4,0,{},0,"[{'word': 'Wifi', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'problem', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'Wifi', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'yta7', 'language': 'tunisian_latin', 'confidence': 130, 'is_technical': False}, {'word': 'kol', 'language': 'tunisian_latin', 'confidence': 90, 'is_technical': False}, {'word': '5', 'language': 'tunisian_latin', 'confidence': 100, 'is_technical': False}, {'word': 'min', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'chnowa', 'language': 'tunisian_latin', 'confidence': 100, 'is_technical': False}, {'word': 'el', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'solution', 'language': 'english', 'confidence': 100, 'is_technical': False}]",{},100.0,149,Wifi problem,100.0,Excellente (95-100%),Anglais
46,6,23,0,5,3,{'ports': 3},9,"[{'word': 'BGP', 'language': 'unknown', 'confidence': 0, 'is_technical': False}, {'word': 'session', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'down', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'with', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'AS65001', 'language': 'tunisian_latin', 'confidence': 130, 'is_technical': False}, {'word': 'BGP', 'language': 'unknown', 'confidence': 0, 'is_technical': False}, {'word': 'peering', 'language': 'english', 'confidence': 110, 'is_technical': False}, {'word': 'session', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'with', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'AS65001', 'language': 'tunisian_latin', 'confidence': 130, 'is_technical': False}, {'word': '10', 'language': 'tech_ports', 'confidence': 100, 'is_technical': True}, {'word': '0', 'language': 'unknown', 'confidence': 0, 'is_technical': False}, {'word': '0', 'language': 'unknown', 'confidence': 0, 'is_technical': False}, {'word': '1', 'language': 'unknown', 'confidence': 0, 'is_technical': False}, {'word': 'went', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'down', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'at', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': '14', 'language': 'tech_ports', 'confidence': 100, 'is_technical': True}, {'word': '32', 'language': 'tech_ports', 'confidence': 100, 'is_technical': True}, {'word': 'EST', 'language': 'french', 'confidence': 100, 'is_technical': False}, {'word': 'Last', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'known', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'state', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'Established', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'Current', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'state', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'Active', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'No', 'language': 'tunisian_latin', 'confidence': 90, 'is_technical': False}, {'word': 'recent', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'config', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'changes', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'ISP', 'language': 'unknown', 'confidence': 20, 'is_technical': False}, {'word': 'reports', 'language': 'unknown', 'confidence': 25, 'is_technical': False}, {'word': 'no', 'language': 'tunisian_latin', 'confidence': 90, 'is_technical': False}, {'word': 'issues', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'on', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': 'their', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'end', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'Route', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'table', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'shows', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': '0', 'language': 'unknown', 'confidence': 0, 'is_technical': False}, {'word': 'prefixes', 'language': 'unknown', 'confidence': 18, 'is_technical': False}, {'word': 'received', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'Help', 'language': 'tunisian_latin', 'confidence': 90, 'is_technical': False}, {'word': 'needed', 'language': 'english', 'confidence': 100, 'is_technical': False}]","{'versions': ['10.0.0.1'], 'ip_addresses': ['10.0.0.1'], 'ports': ['14', '10', '32']}",81.59,173,BGP session down with AS65001,81.59,Moyenne (70-85%),Anglais
27,2,3,17,1,0,{},4,"[{'word': 'مشكلة', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'في', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'Router', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'Mikrotik', 'language': 'unknown', 'confidence': 18, 'is_technical': False}, {'word': 'RB4011', 'language': 'unknown', 'confidence': 5, 'is_technical': False}, {'word': 'مرحبا', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'الراوتر', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'Mikrotik', 'language': 'unknown', 'confidence': 18, 'is_technical': False}, {'word': 'RB4011', 'language': 'unknown', 'confidence': 5, 'is_technical': False}, {'word': 'فيه', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'مشكلة', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'Port', 'language': 'french', 'confidence': 90, 'is_technical': False}, {'word': '5', 'language': 'tunisian_latin', 'confidence': 100, 'is_technical': False}, {'word': 'ما', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'يشتغلش', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'LED', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'ما', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'يضويش', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'حاولت', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'reset', 'language': 'english', 'confidence': 100, 'is_technical': False}, {'word': 'بس', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'نفس', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'المشكلة', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'هل', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'هي', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'مشكلة', 'language': 'arabic_script', 'confidence': 100, 'is_technical': False}, {'word': 'Hardware', 'language': 'french', 'confidence': 90, 'is_technical': False}]",{},86.15,177,مشكلة في Router Mikrotik RB4011,86.15,Bonne (85-95%),Arabe
